ACM Instruments v4 analysis (09/Mar/2010 20:05),,,,,,
,,,,,,
File name,C:\data\Uma\08 March cathodic polarisation Tin-2,,,,,
Test type,Current & voltage / time,,,,,
Instrument serial number,1207,,,,,
Physical channel,1,,,,,
Sequence number,1,,,,,
ZRA Number,n/a,,,,,
Time and Date,8/3/2010 17:47,,,,,
Data points,1800,,,,,
Read rate (sec),1,,,,,
Area (cm²),1,,,,,
Rest Potential (mV),Not recorded,,,,,
Metal,Lead,,,,,
Metal factor,2987,,,,,
Ba (mV),120,,,,,
Bc (mV),120,,,,,
Delta V (mV),16.293,,,,,
Delta I (mA/cm²),n/a,,,,,
Average V (mV),-438.39,,,,,
Average I (mA/cm²),n/a,,,,,
Delta R (Ohms.cm²),n/a,,,,,
Icorr (mA/cm²),n/a,,,,,
Corrosion Rate (mm/year),n/a,,,,,
Corrosion rate (mils/yr),n/a,,,,,
Step Potential (mV),n/a,,,,,
Time Between Readings , 1 Seconds,,,,,
461,,-419.66,,23.49,,0.4511719
462,,-419.61,,23.644,,0.4521484
463,,-419.55,,22.253,,0.453125
464,,-419.5,,21.786,,0.4541016
465,,-419.45,,23.121,,0.4550781
466,,-419.4,,22.834,,0.4560547
467,,-419.36,,22.222,,0.4570313
468,,-419.32,,20.987,,0.4580078
469,,-419.27,,22.465,,0.4589844
470,,-419.22,,23.413,,0.4599609
471,,-419.16,,22.112,,0.4609375
472,,-419.11,,21.499,,0.4619141
473,,-419.05,,22.327,,0.4628906
474,,-419.01,,23.009,,0.4638672
475,,-418.94,,21.999,,0.4648438
476,,-418.9,,21.034,,0.4658203
477,,-418.86,,22.018,,0.4667969
478,,-418.82,,22.912,,0.4677734
479,,-418.75,,21.863,,0.46875
480,,-418.71,,21.327,,0.4697266
481,,-418.65,,21.904,,0.4707031
482,,-418.6,,22.634,,0.4716797
483,,-418.55,,22.444,,0.4726563
484,,-418.52,,21.092,,0.4736328
485,,-418.45,,21.181,,0.4746094
486,,-418.4,,22.251,,0.4755859
487,,-418.37,,22.489,,0.4765625
488,,-418.31,,20.543,,0.4775391
489,,-418.28,,20.886,,0.4785156
490,,-418.21,,22.567,,0.4794922
491,,-418.17,,21.967,,0.4804688
492,,-418.13,,20.586,,0.4814453
493,,-418.08,,20.738,,0.4824219
494,,-418.04,,21.712,,0.4833984
495,,-418,,22.464,,0.484375
496,,-417.94,,21.042,,0.4853516
497,,-417.89,,20.99,,0.4863281
498,,-417.87,,21.979,,0.4873047
499,,-417.81,,22.81,,0.4882813
500,,-417.79,,20.816,,0.4892578
501,,-417.75,,20.192,,0.4902344
502,,-417.7,,21.684,,0.4912109
503,,-417.73,,21.964,,0.4921875
504,,-417.77,,21.352,,0.4931641
505,,-417.78,,19.859,,0.4941406
506,,-417.77,,21.618,,0.4951172
507,,-417.74,,22.125,,0.4960938
508,,-417.69,,20.569,,0.4970703
509,,-417.65,,19.605,,0.4980469
510,,-417.64,,21.221,,0.4990234
511,,-417.59,,,,
512,,-417.54,,,,
513,,-417.5,,,,
514,,-417.45,,,,
515,,-417.4,,,,
516,,-417.37,,,,
517,,-417.35,,,,
518,,-417.3,,,,
519,,-417.28,,,,
520,,-417.24,,,,
521,,-417.19,,,,
522,,-417.15,,,,
523,,-417.1,,,,
524,,-417.05,,,,
525,,-416.98,,,,
526,,-416.94,,,,
527,,-416.87,,,,
528,,-416.83,,,,
529,,-416.78,,,,
530,,-416.75,,,,
531,,-416.7,,,,
532,,-416.66,,,,
533,,-416.6,,,,
534,,-416.57,,,,
535,,-416.52,,,,
536,,-416.47,,,,
537,,-416.41,,,,
538,,-416.39,,,,
539,,-416.34,,,,
540,,-416.3,,,,
541,,-416.25,,,,
542,,-416.24,,,,
543,,-416.19,,,,
544,,-416.14,,,,
545,,-416.1,,,,
546,,-416.08,,,,
547,,-416.04,,,,
548,,-415.99,,,,
549,,-415.95,,,,
550,,-415.92,,,,
551,,-415.89,,,,
552,,-415.85,,,,
553,,-415.82,,,,
554,,-415.79,,,,
555,,-415.76,,,,
556,,-415.71,,,,
557,,-415.69,,,,
558,,-415.66,,,,
559,,-415.61,,,,
560,,-415.59,,,,
561,,-415.54,,,,
562,,-415.5,,,,
563,,-415.47,,,,
564,,-415.42,,,,
565,,-415.4,,,,
566,,-415.37,,,,
567,,-415.32,,,,
568,,-415.31,,,,
569,,-415.26,,,,
570,,-415.25,,,,
571,,-415.2,,,,
572,,-415.17,,,,
573,,-415.14,,,,
574,,-415.11,,,,
575,,-415.07,,,,
576,,-415.04,,,,
577,,-415,,,,
578,,-414.96,,,,
579,,-414.94,,,,
580,,-414.9,,,,
581,,-414.9,,,,
582,,-414.86,,,,
583,,-414.83,,,,
584,,-414.81,,,,
585,,-414.78,,,,
586,,-414.73,,,,
587,,-414.7,,,,
588,,-414.67,,,,
589,,-414.62,,,,
590,,-414.6,,,,
591,,-414.57,,,,
592,,-414.54,,,,
593,,-414.52,,,,
594,,-414.48,,,,
595,,-414.45,,,,
596,,-414.43,,,,
597,,-414.42,,,,
598,,-414.39,,,,
599,,-414.35,,,,
600,,-414.33,,,,
601,,-414.31,,,,
602,,-414.28,,,,
603,,-414.25,,,,
604,,-414.22,,,,
605,,-414.19,,,,
606,,-414.13,,,,
607,,-414.13,,,,
